step;time;x1;y1;x2;y2;x3;y3;task1;task2;task3;broken1;broken2;broken3;wscount1;wscount2;wscount3;wscount4;wscount5;queue
57;150;87;36;102;153;184;49;None;None;None;False;False;False;0;0;0;0;0;['ws4', 'ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5']
58;151;87;36;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5']
59;152;88;36;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5']
60;153;88;36;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4']
61;154;89;36;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4']
62;155;89;35;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4']
63;156;90;35;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4']
64;157;90;34;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4']
65;158;91;34;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4']
66;159;91;33;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4']
