step;time;x1;y1;x2;y2;x3;y3;task1;task2;task3;broken1;broken2;broken3;wscount1;wscount2;wscount3;wscount4;wscount5;queue
101;148;98;58;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
102;149;98;59;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
103;150;99;59;102;153;184;49;d(item5, ws1);None;None;False;False;False;0;0;0;0;0;['ws5', 'ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
104;151;99;60;102;153;184;49;d(item5, ws1);d(item1, ws5);None;False;False;False;0;0;0;0;0;['ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
105;152;100;60;101;153;184;49;d(item5, ws1);d(item1, ws5);None;False;False;False;0;0;0;0;0;['ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
106;153;100;61;101;154;184;49;d(item5, ws1);d(item1, ws5);None;False;False;False;0;0;0;0;0;['ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
107;154;100;61;100;154;184;49;d(item5, ws1);d(item1, ws5);None;False;False;False;0;0;0;0;0;['ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
108;155;100;62;100;155;184;49;d(item5, ws1);d(item1, ws5);None;False;False;False;0;0;0;0;0;['ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
109;156;101;62;99;155;184;49;d(item5, ws1);d(item1, ws5);None;False;False;False;0;0;0;0;0;['ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
110;157;101;63;99;155;184;49;d(item5, ws1);d(item1, ws5);None;False;False;False;0;0;0;0;0;['ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
111;158;101;63;99;156;184;49;d(item5, ws1);d(item1, ws5);None;False;False;False;0;0;0;0;0;['ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
112;159;101;64;99;156;184;49;d(item5, ws1);d(item1, ws5);None;False;False;False;0;0;0;0;0;['ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
113;160;102;64;99;157;184;49;d(item5, ws1);d(item1, ws5);None;False;False;False;0;0;0;0;0;['ws1', 'ws3', 'ws4', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3', 'ws4', 'ws5', 'ws4', 'ws2', 'ws3']
